"UNIT NUMBER","total_predicted_cost","total_actual_cost","avg_repair_duration","work_order_count","last_service_date","strategy","estimated_savings"
"12401179",3587.33676507223,2962.90040715,12.4,5,12-05-24,"Monitor Closely",358.733676507223
"12401180",2597.61835730376,3147.61045857,0,5,9-06-24,"Keep as-it is",0
"12401181",3324.46458749211,3607.073941785,35.3333333333333,6,12-04-24,"Monitor Closely",332.446458749211
"12401182",5585.26860993081,5102.971463565,7.66666666666667,12,12-10-24,"Monitor Closely",558.526860993081
"12401183",4589.76984149424,4578.48588357,11.5,8,12-09-24,"Monitor Closely",458.976984149424
"12401184",5820.2511988756,5118.92545857,15.25,12,12-04-24,"Monitor Closely",582.02511988756
"12401185",5527.90287382473,4753.657378575,28.0714285714286,14,12-08-24,"Monitor Closely",552.790287382473
"12401186",2437.2272256988,1660.035320715,7.75,8,12-12-24,"Keep as-it is",0
"12401187",345.934852158517,375.21872964,0,1,5-08-24,"Keep as-it is",0
"12401188",1794.7506377807,1647.144679995,18.6,5,12-03-24,"Keep as-it is",0
"12401189",3193.0845367879,2006.95581714,20.4444444444444,9,11-04-24,"Monitor Closely",319.30845367879
"12401190",5548.53843592416,6912.165558,49.7857142857143,14,12-03-24,"Consider Replacement",1387.13460898104
"12401191",2417.09113704846,2348.254445,13.2857142857143,7,12-06-24,"Keep as-it is",0
"12401192",3494.19825921959,4967.694445,72.8,10,11-06-24,"Monitor Closely",349.419825921959
"12401193",5419.84927185011,5938.034443,14.2352941176471,17,12-04-24,"Monitor Closely",541.984927185011
"12401194",5036.47137709553,4767.813334,6.06666666666667,15,12-09-24,"Monitor Closely",503.647137709553
"12401195",6167.09377541124,4809.184444,25.6923076923077,13,10-02-24,"Monitor Closely",616.709377541124
"12401196",1388.28698041811,1507.413333,9.33333333333333,6,11-08-24,"Keep as-it is",0
"12401198",1136.13111617859,1464.983133,48.1428571428571,7,12-05-24,"Monitor Closely",113.613111617859
"12401201",2209.16200636733,2245.450742,18.625,16,11-07-24,"Keep as-it is",0
"12401202",2706.03902891768,2024.846912,49.3846153846154,13,11-06-24,"Monitor Closely",270.603902891768
"12401203",8360.84618108712,7386.641675,25.4166666666667,24,12-12-24,"Monitor Closely",836.084618108712
"12401204",4788.22109548562,10650.501657,38.0833333333333,12,12-06-24,"Monitor Closely",478.822109548562
"12401205",0,32.8,0,2,9-12-24,"Keep as-it is",0
"12401206",2699.32927363887,1874.429044,47.3636363636364,11,12-10-24,"Monitor Closely",269.932927363887
"12401207",3510.88962866399,2618.323635,12.8333333333333,12,11-04-24,"Monitor Closely",351.088962866399
"12401208",1767.26607655264,369.217778,0,5,9-12-24,"Keep as-it is",0
"12401209",3502.01264618209,5013.09293,27.6428571428571,14,10-04-24,"Monitor Closely",350.201264618209
"12401210",6395.60951855904,4530.571095,41.4375,16,12-06-24,"Monitor Closely",639.560951855904
"12401211",1264.05405220999,1477.697734,0,5,10-04-24,"Keep as-it is",0
"12401212",3446.72333095133,2821.753565,13.5555555555556,9,12-04-24,"Monitor Closely",344.672333095133
"12401213",822.059412931342,1433.664967,0,2,10-01-24,"Keep as-it is",0
"12401214",9421.55074067166,8215.7946,13.7727272727273,22,12-02-24,"Monitor Closely",942.155074067166
"12401215",7088.92928273991,8773.721233,12.3,10,10-11-24,"Monitor Closely",708.892928273991
"12401216",6504.38352981691,3569.801268,36,17,7-09-24,"Monitor Closely",650.438352981691
"12401217",8052.09411651537,5391.755297,17.7647058823529,17,10-03-24,"Monitor Closely",805.209411651537
"12401218",4348.31051973449,4626.273168,17,9,12-09-24,"Monitor Closely",434.831051973449
"12401219",2243.92409102848,3981.137334,45.75,4,10-03-24,"Monitor Closely",224.392409102848
"12401220",1065.762350055,1491.231633,76,2,8-01-24,"Monitor Closely",106.5762350055
"12401221",1689.66310140164,2092.916233,61,5,10-08-24,"Monitor Closely",168.966310140164
"12401223",2898.09103273735,2708.88089,49.5454545454545,11,11-05-24,"Monitor Closely",289.809103273735
"12401224",5105.00441479353,3912.517,23.6428571428571,14,12-02-24,"Monitor Closely",510.500441479353
"12401228",3122.7840454991,1451.780423,73.6,5,2-06-24,"Monitor Closely",312.27840454991
"12401229",323.969111212137,109.354167,30,1,8-11-24,"Monitor Closely",32.3969111212137
"12401230",2228.98203275785,1982.517666,90.5,4,10-02-24,"Monitor Closely",222.898203275785
"12401231",2671.71153804149,2021.247622,3.33333333333333,9,11-06-24,"Keep as-it is",0
"12401233",175.648925065013,175.5,0,1,8-05-24,"Keep as-it is",0
"12401234",396.637661289903,404.477387,184,2,1-03-24,"Monitor Closely",39.6637661289903
"12401235",350.718784084105,165.864011,91,1,6-04-24,"Monitor Closely",35.0718784084105
"12401236",2771.96483671868,3023.294375,27.2222222222222,9,12-05-24,"Monitor Closely",277.196483671868
"12401237",3901.49137741929,3834.39,26.1428571428571,14,11-06-24,"Monitor Closely",390.149137741929
"12401238",4638.81693025311,3975.094126,23.3076923076923,13,12-12-24,"Monitor Closely",463.881693025311
"12401239",489.109942295526,542.162222,30.2,5,10-02-24,"Monitor Closely",48.9109942295526
"12401240",168.245181318785,310.18123,61,2,9-10-24,"Monitor Closely",16.8245181318785
"12401241",1105.50772771916,1011.401368,35.3333333333333,6,10-02-24,"Monitor Closely",110.550772771916
"12401242",1279.2096418227,802.15705,75.5,4,8-08-24,"Monitor Closely",127.92096418227
"12401243",950.806426418825,567.957778,61,4,10-04-24,"Monitor Closely",95.0806426418825
"12401244",1616.4726537913,1303.026666,92,6,11-08-24,"Monitor Closely",161.64726537913
"12401245",711.452513129338,927.41595,60.6666666666667,3,10-04-24,"Monitor Closely",71.1452513129338
"12401246",2754.64144751783,4303.2329,6.2,20,10-10-24,"Keep as-it is",0
"12401247",2169.03235240424,1436.183775,0,5,9-09-24,"Keep as-it is",0
"12401248",2204.41219392172,2120.25045,45.3333333333333,6,8-05-24,"Monitor Closely",220.441219392172
"12401249",1248.26472691863,760.405556,0,6,10-11-24,"Keep as-it is",0
"12401250",1048.97295261838,820.357006,0,3,12-06-24,"Keep as-it is",0
"12401251",3384.71163342794,2276.940965,13.5555555555556,9,12-06-24,"Monitor Closely",338.471163342794
"12401252",1334.60203367243,1075.52985,14.5,4,12-03-24,"Keep as-it is",0
"12401253",2258.92626430353,2350.911301,10,9,8-02-24,"Keep as-it is",0
"12401254",2927.10283063335,2751.004278,6.92307692307692,13,12-02-24,"Keep as-it is",0
"12401255",1824.95338458425,2044.121506,20.3333333333333,6,11-06-24,"Monitor Closely",182.495338458425
"12401256",3852.57055479933,2528.593254,66.8,10,3-07-24,"Monitor Closely",385.257055479933
"12401257",934.965001427864,25.402224,0,2,10-10-24,"Keep as-it is",0
"12401258",1809.69227172249,1774.490999,7.5,4,9-11-24,"Keep as-it is",0
"12401259",2350.32182757215,5298.159311,18.2,5,7-09-24,"Keep as-it is",0
"12401260",1187.13084535824,1337.548623,15.5,2,10-01-24,"Keep as-it is",0
"12401261",2237.6530438827,2402.2478,38.25,4,11-04-24,"Monitor Closely",223.76530438827
"12401262",3055.17714554663,2685.105088,11.5,8,12-10-24,"Keep as-it is",0
"12401263",6.32401780650443,219.3097670325,0,1,1-03-24,"Keep as-it is",0
"12401265",941.81130276186,759.254266,71.3333333333333,3,9-04-24,"Monitor Closely",94.181130276186
"12401310",1384.18942398257,1764.836558,30.6666666666667,3,6-11-24,"Monitor Closely",138.418942398257
"12401311",3541.2724834059,3821.249726,16.6666666666667,9,12-10-24,"Monitor Closely",354.127248340591
"12401312",3916.53525903863,6100.738276,14.3333333333333,6,8-03-24,"Monitor Closely",391.653525903863
"12401313",3361.02583413743,4577.059636,40.8333333333333,6,12-08-24,"Monitor Closely",336.102583413743
"12401314",1409.44404516733,2204.407022,10.3333333333333,3,9-04-24,"Keep as-it is",0
"12401315",3912.6700530866,5120.643402,33.8888888888889,9,11-11-24,"Monitor Closely",391.26700530866
"12401316",2826.13090196074,2905.901111,7.75,8,12-10-24,"Keep as-it is",0
"12401317",3893.52953963762,3253.482223,11.375,8,11-12-24,"Monitor Closely",389.352953963763
"12401318",981.450198107859,327.93,0,1,12-05-24,"Keep as-it is",0
"12401319",6379.27460363758,7130.697778,20.4444444444444,9,12-10-24,"Monitor Closely",637.927460363758
"12401320",735.660734898091,338.594444,30,3,11-11-24,"Monitor Closely",73.5660734898091
"12401321",1851.34204120913,1750.644444,6,5,11-04-24,"Keep as-it is",0
"12401322",306.648798600054,430.386667,30,1,11-11-24,"Monitor Closely",30.6648798600054
"12401333",1763.1365725367,1458.004822,0,4,11-05-24,"Keep as-it is",0
"12401334",1806.77825437518,1113.982133,36.6,5,12-03-24,"Monitor Closely",180.677825437518
"12401335",692.999999746349,901.566667,30.75,4,5-01-24,"Monitor Closely",69.2999999746349
"12401337",1129.6322940001,857.797778,0,4,10-01-24,"Keep as-it is",0
"12401339",755.925686662679,1004.496,15.5,2,9-10-24,"Keep as-it is",0
"12401340",2247.92786339361,4112.214656,159,8,10-10-24,"Monitor Closely",224.792786339361
"12401341",1229.49320512094,483.099011,37,5,12-03-24,"Monitor Closely",122.949320512094
"12401342",1692.08883683962,991.792867,55.3333333333333,6,12-03-24,"Monitor Closely",169.208883683962
"12401343",1009.42016135161,361.580555,31,2,9-10-24,"Monitor Closely",100.942016135161
"12401346",981.580757896165,1026.5848,30.4,5,12-11-24,"Monitor Closely",98.1580757896165
"12401347",491.900730788402,661.939622,0,3,10-11-24,"Keep as-it is",0
"12401348",369.762858338807,0,0,1,7-03-24,"Keep as-it is",0
"12401352",515.93032560901,90.9783,14,2,12-10-24,"Keep as-it is",0
"12401353",574.890473331752,0,0,5,12-06-24,"Keep as-it is",0
"12401354",1798.72209288783,2043.7,0,3,9-05-24,"Keep as-it is",0
"12401355",2438.2230166957,2245.52645,0,6,12-08-24,"Keep as-it is",0
"12401360",496.174014324938,600.402222,10,3,9-03-24,"Keep as-it is",0
"12401361",1151.47874961042,990.5507,17.2857142857143,7,12-11-24,"Keep as-it is",0
"12401362",1895.05738738795,2247.95,0,14,12-10-24,"Keep as-it is",0
"12401363",362.582539128281,1013.724575,0,9,12-12-24,"Keep as-it is",0
"12401364",1991.45928767767,1352.26245,0,6,12-10-24,"Keep as-it is",0
"12401365",1705.20141817457,2284.26465999,49.2,10,12-05-24,"Monitor Closely",170.520141817457
"12401366",90.1839060684171,283.091791785,0,3,6-12-24,"Keep as-it is",0
"12401367",1600.87952717524,1124.648317,0,5,10-11-24,"Keep as-it is",0
"12401368",1453.95745998857,1468.499631,0,9,12-10-24,"Keep as-it is",0
"12401369",827.60307836736,904.4855,0,5,6-03-24,"Keep as-it is",0
"12401370",1367.32994894563,1268.9825,17.7142857142857,7,11-11-24,"Keep as-it is",0
"12401371",1138.42262603977,1569.5892,0,7,11-11-24,"Keep as-it is",0
"12401372",1495.7567446955,890.23075,45,4,11-07-24,"Monitor Closely",149.57567446955
"12401373",1223.87861873699,1743.964175,4.28571428571429,7,11-12-24,"Keep as-it is",0
"12401374",1438.07927716896,2833.902075,0,7,11-06-24,"Keep as-it is",0
"12401375",898.762630521456,3364.075382,0,16,12-06-24,"Keep as-it is",0
"12401376",2409.86762368091,1932.217791,30.1,10,12-11-24,"Monitor Closely",240.986762368091
"12401377",1815.27515568776,421.31,0,3,12-11-24,"Keep as-it is",0
"12401378",1015.15019086794,465.293333,20.6666666666667,3,10-08-24,"Monitor Closely",101.515019086794
"12401379",2373.03744549449,402.96,0,3,7-09-24,"Keep as-it is",0
"12401380",1779.31950925419,585.26,46,4,9-10-24,"Monitor Closely",177.931950925419
"12401381",3095.01496042082,2034.043611,18.4,10,12-03-24,"Monitor Closely",309.501496042082
"12401382",2750.6216113643,1890.282223,6.2,5,10-07-24,"Keep as-it is",0
"12401383",3120.87565404483,4028.053334,17,9,11-04-24,"Monitor Closely",312.087565404483
"12401384",5933.59694079173,4249.576111,4,15,12-04-24,"Monitor Closely",593.359694079173
"12401385",3472.05855170948,4237.836667,15.375,8,12-05-24,"Monitor Closely",347.205855170948
"12401386",2236.95933671218,3877.788889,30.5,8,11-09-24,"Monitor Closely",223.695933671218
"12401387",3395.24237877708,3616.155554,19.25,8,11-07-24,"Monitor Closely",339.524237877708
"12401388",4554.57222454358,4232.93,21,13,6-11-24,"Monitor Closely",455.457222454358
"12401389",4709.01952795014,5176.961112,16.2222222222222,9,11-05-24,"Monitor Closely",470.901952795014
"12401390",1342.81600843758,776.933334,0,5,11-01-24,"Keep as-it is",0
"12401391",1404.70442749947,2158.703333,0,2,12-09-24,"Keep as-it is",0
"12401392",3070.02666899427,2892.028888,20,9,11-06-24,"Monitor Closely",307.002666899427
"12401399",1792.06079197893,1461.860398,0,6,11-06-24,"Keep as-it is",0
"12401400",1842.76812452654,2180.630419,30.6,5,7-04-24,"Monitor Closely",184.276812452654
"12401401",1909.72159711389,2039.946792,21.8571428571429,7,11-09-24,"Monitor Closely",190.972159711389
"12401402",2416.44022834909,2854.213466,5,6,12-05-24,"Keep as-it is",0
"12401403",890.331598822453,1414.977868,60.75,4,12-02-24,"Monitor Closely",89.0331598822453
"12401404",6264.1508794229,7207.8,0,8,10-11-24,"Monitor Closely",626.41508794229
"12401405",2865.43530074473,1647.164444,9.66666666666667,9,12-02-24,"Keep as-it is",0
"12401406",1498.54283101719,938.908889,0,3,9-02-24,"Keep as-it is",0
"12401407",2671.73708624793,1831.414444,39.8333333333333,6,12-11-24,"Monitor Closely",267.173708624793
"12401408",914.243647348573,769.891111,0,2,12-08-24,"Keep as-it is",0
"12401409",2386.99399085342,1536.36,14.5,6,12-02-24,"Keep as-it is",0
"12401410",555.593677061875,461.59,0,3,3-01-24,"Keep as-it is",0
"12401411",1724.66158451851,643.154444,0,2,9-03-24,"Keep as-it is",0
"12401412",1466.73970997526,320.888889,0,3,4-05-24,"Keep as-it is",0
"12401413",5578.55429016888,3532.457778,6.44444444444445,9,12-02-24,"Monitor Closely",557.855429016888
"12401414",963.785420303193,663.515222,0,3,12-09-24,"Keep as-it is",0
"12401415",1719.60465968416,1116.945912,0,3,12-10-24,"Keep as-it is",0
"12401419",2534.69656629303,1929.829198,40.3333333333333,6,9-09-24,"Monitor Closely",253.469656629303
"12401420",3310.18516964815,2424.9312,0,5,12-10-24,"Monitor Closely",331.018516964815
"12401421",1613.25348745722,1169.805,0,3,8-02-24,"Keep as-it is",0
"12401422",973.172038119538,809.60662,0,4,7-09-24,"Keep as-it is",0
"12401423",1617.44812043938,692.59,0,4,10-11-24,"Keep as-it is",0
"12401424",974.744185825734,846.564902,30.5,4,10-04-24,"Monitor Closely",97.4744185825734
"12401425",1419.4304727677,587.411344,0,3,11-05-24,"Keep as-it is",0
"12401426",2395.81872527879,1471.881256,0,8,12-12-24,"Keep as-it is",0
"12401427",1106.69445378989,996.205,0,5,12-10-24,"Keep as-it is",0
"12401428",883.248963005899,829.116532,0,4,11-05-24,"Keep as-it is",0
"12401429",355.286379058216,316.25,0,1,1-10-24,"Keep as-it is",0
"12401430",763.652811698014,1238.60742,0,4,12-12-24,"Keep as-it is",0
"12401431",1590.27827553377,1209.646918,0,5,10-04-24,"Keep as-it is",0
"12401432",1197.06356182106,1845.992078,0,6,12-11-24,"Keep as-it is",0
"12401433",355.052396842704,316.25,0,1,1-10-24,"Keep as-it is",0
"12401434",2606.71782194173,1968.1897336975,17.7142857142857,7,10-08-24,"Keep as-it is",0
"12401435",2637.07701474744,1640.90101014,0,6,12-10-24,"Keep as-it is",0
"12401436",1845.44654901729,1059.10834493,0,8,12-10-24,"Keep as-it is",0
"12401437",1610.6885656779,1392.82460979,15,4,5-10-24,"Keep as-it is",0
"12401438",3665.34095783716,4690.255556,0,8,10-02-24,"Monitor Closely",366.534095783716
"12401439",3951.36228496411,3327.740002,0,10,11-06-24,"Monitor Closely",395.136228496411
"12401440",1492.20776596297,1354.527778,20.6666666666667,3,5-01-24,"Monitor Closely",149.220776596297
"12401441",1995.49448775814,825.655556,0,4,5-08-24,"Keep as-it is",0
"12401442",2235.59164206904,1374.455555,7.5,4,6-07-24,"Keep as-it is",0
"12401443",1598.41602090907,1543.313333,15.5,4,11-07-24,"Keep as-it is",0
"12401444",9611.32018213755,7615.513334,0,14,11-12-24,"Monitor Closely",961.132018213755
"12401445",2503.92069610285,1689.828888,7.75,4,11-05-24,"Keep as-it is",0
"12401446",10097.1533104183,14305.797778,0,16,11-06-24,"Monitor Closely",1009.71533104183
"12401448",7261.12888923973,8357.255556,85.6,10,10-11-24,"Consider Replacement",1815.28222230993
"12500000",1956.11508132146,2265.921375,5,6,12-12-24,"Keep as-it is",0
"12500001",366.695087727697,170.3703520995,0,1,12-11-24,"Keep as-it is",0
"12500002",452.944079923749,244.390260801,0,2,12-02-24,"Keep as-it is",0
"12500004",358.38171092619,841.688441,0,1,12-11-24,"Keep as-it is",0
"12500005",293.664348111901,184.2324412015,0,1,12-09-24,"Keep as-it is",0
"12500008",533.382581143987,602.622997815,183,9,12-06-24,"Monitor Closely",53.3382581143987
"12500010",673.881640467707,881.1105795995,15,2,12-07-24,"Keep as-it is",0
"12500011",395.810096471241,403.535211602,0,1,12-11-24,"Keep as-it is",0
"12500013",1188.18521728439,562.9366504975,0,2,12-05-24,"Keep as-it is",0
"12500016",260.819975281791,358.4128336975,183,2,11-06-24,"Monitor Closely",26.0819975281791
"12500017",310.485830946292,67.3708336975,0,1,12-03-24,"Keep as-it is",0
"12500019",340.15527073873,93.275222465,0,1,12-12-24,"Keep as-it is",0
"12500020",856.614842519776,619.5446112325,61,8,12-03-24,"Monitor Closely",85.6614842519776
"12500021",310.411594251796,90.28905507,0,1,12-03-24,"Keep as-it is",0
"12500023",117.495203382461,387.1091663025,29,7,12-02-24,"Monitor Closely",11.7495203382461
"12500036",382.350181794418,1730.7476816175,61,2,2-05-25,"Monitor Closely",38.2350181794418
"12500038",126.225123119048,454.3100561625,31,8,12-10-24,"Monitor Closely",12.6225123119048
"12500042",1340.95448316194,862.121375,0,2,12-06-24,"Keep as-it is",0
"12500043",1617.43954980869,928.188125,0,3,12-06-24,"Keep as-it is",0
"12500044",1073.11581055746,897.688125,0,3,12-06-24,"Keep as-it is",0
"12500045",852.904309743407,712.191625,0,2,12-06-24,"Keep as-it is",0
"12500046",803.186991260917,944.925,51,3,12-10-24,"Monitor Closely",80.3186991260917
"12500070",57.1503927223256,57.311344,0,1,11-06-24,"Keep as-it is",0
"12500071",57.472295272179,57.311344,0,1,11-06-24,"Keep as-it is",0
"12500073",127.836308328856,445.6914438375,31,8,12-05-24,"Monitor Closely",12.7836308328856
"12500075",80.181050360596,478.24794493,0,8,12-12-24,"Keep as-it is",0
"12500113",1000.03432336767,590.51,30.75,4,9-05-24,"Monitor Closely",100.003432336767
"12500115",1574.11824231476,1426.675556,0,10,10-08-24,"Keep as-it is",0
"12500116",794.956961771865,782.125556,0,4,7-04-24,"Keep as-it is",0
"12500117",2767.09127672909,1435.6,0,5,12-11-24,"Keep as-it is",0
"12500119",1027.26287442233,859.75005254,10.3333333333333,3,10-08-24,"Keep as-it is",0
"12500120",1560.57693120999,1005.66149385,0,3,9-11-24,"Keep as-it is",0
"12500121",2192.66922599948,2566.25055107,3.875,8,10-10-24,"Keep as-it is",0
"12500122",1585.90854834345,2202.62680361,6.2,5,11-06-24,"Keep as-it is",0
"12500123",1307.37478027498,224.502,0,4,5-08-24,"Keep as-it is",0
"12500124",3578.41824601689,1775.82182571,0,14,12-03-24,"Monitor Closely",357.841824601689
"12500125",1436.49932937783,4498.5520125,15,2,8-06-24,"Keep as-it is",0
"12500126",152.09417914773,135.740277,0,2,8-01-24,"Keep as-it is",0
"12500130",544.170298384951,638.466978,0,1,8-12-24,"Keep as-it is",0
"12500132",971.137432061105,803.590489,81.3333333333333,3,12-06-24,"Monitor Closely",97.1137432061105
"12500133",4571.49282060669,5893.91607246,0,10,10-09-24,"Monitor Closely",457.149282060669
"12500134",366.361563161319,292.787222,91.5,2,12-02-24,"Monitor Closely",36.6361563161319
"12500135",1107.58413924018,1353.5875,0,3,12-09-24,"Keep as-it is",0
"12500136",1490.1617357164,753.287666,0,3,10-10-24,"Keep as-it is",0
"12500137",1792.76100272892,1620.515167,5.8,5,11-11-24,"Keep as-it is",0
"12500138",988.28091646233,809.2016,0,1,12-05-24,"Keep as-it is",0
"12500139",443.467967025671,661.216111,61.5,2,5-07-24,"Monitor Closely",44.3467967025671
"12500140",976.486395565834,400.772222,30.5,2,12-10-24,"Monitor Closely",97.6486395565834
"12500141",8424.32883952565,4015.582466,181,5,5-09-24,"Consider Replacement",2106.08220988141
"12500142",1577.96341950921,1322.648921,10.3333333333333,3,9-04-24,"Keep as-it is",0
"12500143",2150.95928935569,967.734368,0,5,12-03-24,"Keep as-it is",0
"12500144",2648.35980388651,2142.08169,26.1428571428571,7,12-05-24,"Monitor Closely",264.835980388651
"12500145",3853.73321052409,2065.900777,13,7,12-01-24,"Monitor Closely",385.373321052409
"12500146",1866.93116108451,2387.766078,128.6,5,9-03-24,"Monitor Closely",186.693116108451
"12500147",3198.46467736359,2511.908011,17.2857142857143,7,9-04-24,"Monitor Closely",319.846467736359
"12500148",909.404292758314,582.714423,0,3,11-01-24,"Keep as-it is",0
"12500149",491.870732987524,447.842689,0,1,9-12-24,"Keep as-it is",0
"12500152",2574.05757067682,730.25,0,5,9-06-24,"Keep as-it is",0
"12500153",2571.88353898636,1426.5965,0,8,11-01-24,"Keep as-it is",0
"12500154",647.277183001057,527.2632115485,40.6666666666667,3,12-02-24,"Monitor Closely",64.7277183001057
"12500155",908.735681535113,559.8588973695,99,4,7-04-24,"Monitor Closely",90.8735681535113
"12500156",1390.75621316475,1267.0810777425,15.25,8,12-02-24,"Keep as-it is",0
"12500157",1050.37290358372,644.491043694,0,2,11-11-24,"Keep as-it is",0
"12500158",1879.05520576484,1998.4021723695,151.857142857143,7,11-04-24,"Monitor Closely",187.905520576484
"12500159",1854.29452317146,1467.2695915485,52.1428571428571,7,8-01-24,"Monitor Closely",185.429452317146
"12500160",1691.86778391765,1217.068217388,43.2857142857143,7,10-08-24,"Monitor Closely",169.186778391765
"12500161",2116.89333249142,2077.9968754665,17,9,12-05-24,"Keep as-it is",0
"12500162",1210.94175207831,581.800081791,6,5,11-12-24,"Keep as-it is",0
"12500163",1581.46878337352,1333.2532303545,52.5714285714286,7,12-09-24,"Monitor Closely",158.146878337352
"12500164",1919.3828457116,1770.650691903,7,8,10-02-24,"Keep as-it is",0
"12500165",849.088806421903,425.6457865485,30.6666666666667,3,12-02-24,"Monitor Closely",84.9088806421903
"12500166",3818.91289528048,3826.428096903,60.5,10,12-09-24,"Monitor Closely",381.891289528048
"12500167",1680.59391569998,1329.9292015485,78,7,11-05-24,"Monitor Closely",168.059391569998
"12500168",1403.82516011513,1588.1369578545,19.125,8,10-08-24,"Keep as-it is",0
"12500182",6341.32518246327,3060.514362,10.7352941176471,34,11-12-24,"Monitor Closely",634.132518246327
"12500185",586.705146855315,1511.401689,10.3333333333333,3,11-08-24,"Keep as-it is",0
"12500186",4504.95343713142,3705.088711,15.3,10,12-05-24,"Monitor Closely",450.495343713142
"12500250",514.090881252682,257.55,0,1,7-02-24,"Keep as-it is",0
"12500251",1032.2061176939,1817.80710979,30.6,5,10-04-24,"Monitor Closely",103.22061176939
"12500252",941.6943607542,545.7838663025,0,4,11-12-24,"Keep as-it is",0
"12500253",1421.1081682847,1776.4669086975,0,9,10-08-24,"Keep as-it is",0
"12500254",848.75996841792,456.7086989075,0,4,10-03-24,"Keep as-it is",0
"12500255",1563.43357297055,1554.602007605,0,8,10-11-24,"Keep as-it is",0
"12500256",899.11577074115,1383.046732605,0,5,8-06-24,"Keep as-it is",0
"12500257",957.024727727593,1349.011717395,24.4,5,10-08-24,"Monitor Closely",95.7024727727594
"12500258",3650.56416937593,4757.5801561625,0,18,12-09-24,"Monitor Closely",365.056416937593
"12500260",930.167663689798,1385.9163663025,0,4,11-05-24,"Keep as-it is",0
"12500261",1274.36059077851,1490.847356,7.75,4,9-05-24,"Keep as-it is",0
"12500262",1183.69848084241,1650.879488,10,3,9-05-24,"Keep as-it is",0
"12500263",1214.23924981493,978.18887,0,4,10-10-24,"Keep as-it is",0
"12500308",1135.67416350128,501.473155,0,3,4-04-24,"Keep as-it is",0
"12500309",916.590255452645,1318.2644,0,5,12-05-24,"Keep as-it is",0
"12500310",161.825886464911,439.4097329675,0,2,10-04-24,"Keep as-it is",0
"12500311",177.413362095414,560.897378,0,1,12-11-24,"Keep as-it is",0
"12500312",2494.22446312452,2701.84327895,55.5,6,12-10-24,"Monitor Closely",249.422446312452
"12500336",1774.3067964409,1148.67225,0,6,11-01-24,"Keep as-it is",0
"12500405",216.183500825078,139.248889,0,1,11-05-24,"Keep as-it is",0
"12500406",1976.46184778607,1303.557206,39.4285714285714,7,11-06-24,"Monitor Closely",197.646184778607
"12500407",1417.41159173456,411.773055,48.8,5,9-05-24,"Monitor Closely",141.741159173456
"12500408",1254.56452324712,1073.9425,15.5,8,6-07-24,"Keep as-it is",0
"12500409",2299.91514465446,1423.150547,0,9,9-09-24,"Keep as-it is",0
"12500410",199.615220202281,122.8,0,1,12-05-24,"Keep as-it is",0
"12500411",322.018082284376,292.1,0,2,11-11-24,"Keep as-it is",0
"12500412",73.0097887406553,113.675,0,1,8-08-24,"Keep as-it is",0
"12500413",3680.25417685194,1187.60335,0,6,12-09-24,"Monitor Closely",368.025417685194
"12500414",2516.63367398476,1742.45,168,6,12-04-24,"Monitor Closely",251.663367398476
"12500415",1257.45250582964,805.34605,48.6,5,9-04-24,"Monitor Closely",125.745250582964
"12500416",4854.60028771522,2133.09325,196.222222222222,9,12-05-24,"Monitor Closely",485.460028771522
"12500417",1820.57278153953,1226.1738,182.666666666667,6,12-03-24,"Monitor Closely",182.057278153953
"12500418",3747.31762180159,3475.707723,27.6363636363636,11,12-09-24,"Monitor Closely",374.731762180159
"12500419",2696.78830121174,1912.090325,18.5,10,10-08-24,"Keep as-it is",0
"12500420",2999.29084713667,1640.85195,0,10,10-07-24,"Keep as-it is",0
"12500421",530.050935014447,331.4279,0,1,8-01-24,"Keep as-it is",0
"12500422",1528.66481357324,1279.692345,0,5,10-11-24,"Keep as-it is",0
"12500423",1438.52100610487,909.309376,0,5,10-04-24,"Keep as-it is",0
"12500424",1100.34313758298,810.134567,0,3,12-12-24,"Keep as-it is",0
"12500425",815.220860673196,531.170122,0,2,10-09-24,"Keep as-it is",0
"12500426",1164.01114820312,498.086667,0,2,3-06-24,"Keep as-it is",0
"12500427",1148.18018617731,525.066666,0,3,9-11-24,"Keep as-it is",0
"12500428",2849.33876544816,2027.869139,12.4,5,11-04-24,"Keep as-it is",0
"12500429",995.0347977323,493.073334,0,2,3-07-24,"Keep as-it is",0
"12500430",2134.49400353585,682.436,7.75,4,9-12-24,"Keep as-it is",0
"12500431",957.732962190214,91.64,0,1,10-08-24,"Keep as-it is",0
"12500432",4453.30475019745,3002.553966,2.58333333333333,12,10-08-24,"Monitor Closely",445.330475019745
"12500433",1286.80546871543,958.622224,0,5,11-07-24,"Keep as-it is",0
"12500434",256.251143577733,730.214448769,31,1,11-05-24,"Monitor Closely",25.6251143577733
"12500435",2028.29435118921,1253.050944,0,5,12-10-24,"Keep as-it is",0
"12500436",1064.99498784685,694.413,0,3,10-03-24,"Keep as-it is",0
"12500453",98.4166021613258,60.706667,0,1,5-07-24,"Keep as-it is",0
"12500454",1307.30449097686,464.257733693,29.3333333333333,3,12-02-24,"Monitor Closely",130.730449097686
"12500455",519.862591957085,778.423267,0,2,8-01-24,"Keep as-it is",0
"12500456",592.962107459943,495.555933,0,3,11-01-24,"Keep as-it is",0
"12500457",615.896518613816,1059.490088,61.5,2,12-05-24,"Monitor Closely",61.5896518613816
